index,split,image,label,action,timestamp
7303,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/7518f1238aaa49cb86faffd76e5e2dff_jpeg_jpg.rf.708ba14d545d3544eff3f1b5d9777178.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/7518f1238aaa49cb86faffd76e5e2dff_jpeg_jpg.rf.708ba14d545d3544eff3f1b5d9777178.txt,reject_move,2026-01-12T18:24:30.176911
7304,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/7518f1238aaa49cb86faffd76e5e2dff_jpg.rf.43e34ced4a94d148026e1b39de448d71.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/7518f1238aaa49cb86faffd76e5e2dff_jpg.rf.43e34ced4a94d148026e1b39de448d71.txt,reject_move,2026-01-12T18:24:30.969401
7305,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/7761374d7d614b8196a87ac9537e7c53_jpeg-jpg-5dhboods-ingestion-585c5dcfbb-qz9dm_jpg.rf.5402af604b9f7272b8a9b8a0a9d72079.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/7761374d7d614b8196a87ac9537e7c53_jpeg-jpg-5dhboods-ingestion-585c5dcfbb-qz9dm_jpg.rf.5402af604b9f7272b8a9b8a0a9d72079.txt,reject_move,2026-01-12T18:24:32.760824
7306,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-09-00-14HLB40CP506-2-jpg-5dhbooi4-ingestion-585c5dcfbb-ltlqg_jpg.rf.6741bf88ca720237fcdd57b99953b559.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-09-00-14HLB40CP506-2-jpg-5dhbooi4-ingestion-585c5dcfbb-ltlqg_jpg.rf.6741bf88ca720237fcdd57b99953b559.txt,keep,2026-01-12T18:24:33.897170
7307,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-09-00-14HLB40CP506-2-jpg-5dhbopgp-ingestion-585c5dcfbb-qz9dm_jpg.rf.fb669c4d9c54fe21a06ac8c9dd9b74ce.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-09-00-14HLB40CP506-2-jpg-5dhbopgp-ingestion-585c5dcfbb-qz9dm_jpg.rf.fb669c4d9c54fe21a06ac8c9dd9b74ce.txt,keep,2026-01-12T18:24:34.705243
7308,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-09-00-14HTD22CP502-2-jpg-5dhboos0-ingestion-585c5dcfbb-ltlqg_jpg.rf.d1e85c4b7cb121211748df2f544c9fd3.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-09-00-14HTD22CP502-2-jpg-5dhboos0-ingestion-585c5dcfbb-ltlqg_jpg.rf.d1e85c4b7cb121211748df2f544c9fd3.txt,keep,2026-01-12T18:24:35.521184
7309,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-09-00-14HTQ21CP502-2-jpg-5dhbop2m-ingestion-585c5dcfbb-tbfh5_jpg.rf.86912b0351b5eb8cd5f80ab88f975e81.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-09-00-14HTQ21CP502-2-jpg-5dhbop2m-ingestion-585c5dcfbb-tbfh5_jpg.rf.86912b0351b5eb8cd5f80ab88f975e81.txt,keep,2026-01-12T18:24:36.137053
7310,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-14HLB40CP506_1-2-jpg-5dhbora1-ingestion-585c5dcfbb-qz9dm_jpg.rf.b16c94199180a4dae894e18bb4e2d329.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-14HLB40CP506_1-2-jpg-5dhbora1-ingestion-585c5dcfbb-qz9dm_jpg.rf.b16c94199180a4dae894e18bb4e2d329.txt,keep,2026-01-12T18:24:37.040654
7311,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-14HLB40CP506_2-jpg-5dhborj5-ingestion-585c5dcfbb-ltlqg_jpg.rf.87c059d4141e0db53348aca1a0edec97.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-14HLB40CP506_2-jpg-5dhborj5-ingestion-585c5dcfbb-ltlqg_jpg.rf.87c059d4141e0db53348aca1a0edec97.txt,keep,2026-01-12T18:24:37.625492
7312,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-14HSK60CP501-06-00-4-11-66-jpg-5dhbot1v-ingestion-585c5dcfbb-tbfh5_jpg.rf.52e70a3b34a7dda2fcec6260442951ef.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-14HSK60CP501-06-00-4-11-66-jpg-5dhbot1v-ingestion-585c5dcfbb-tbfh5_jpg.rf.52e70a3b34a7dda2fcec6260442951ef.txt,keep,2026-01-12T18:24:38.568661
7313,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-14HTC11CP505_21-00-jpg-5dhbovmj-ingestion-585c5dcfbb-tbfh5_jpg.rf.f5bdf9f7bcba1cfca823b34bfacb7dc0.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-14HTC11CP505_21-00-jpg-5dhbovmj-ingestion-585c5dcfbb-tbfh5_jpg.rf.f5bdf9f7bcba1cfca823b34bfacb7dc0.txt,keep,2026-01-12T18:24:51.144583
7314,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-15-00-14HTC11CP505-1-jpg-5dhbouq3-ingestion-585c5dcfbb-tbfh5_jpg.rf.ba39cd86bc1757ca07e4b6b65086f1d0.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-15-00-14HTC11CP505-1-jpg-5dhbouq3-ingestion-585c5dcfbb-tbfh5_jpg.rf.ba39cd86bc1757ca07e4b6b65086f1d0.txt,keep,2026-01-12T18:24:51.920564
7315,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-15-00-14HTC11CP505-2-jpg-5dhbouc9-ingestion-585c5dcfbb-tbfh5_jpg.rf.c322bee266f0217dd290b0ed68b982af.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-15-00-14HTC11CP505-2-jpg-5dhbouc9-ingestion-585c5dcfbb-tbfh5_jpg.rf.c322bee266f0217dd290b0ed68b982af.txt,keep,2026-01-12T18:24:59.473000
7316,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/8-jpg-5dhbp10t-ingestion-585c5dcfbb-qz9dm_jpg.rf.265736c9f773516215630c835e916e57.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/8-jpg-5dhbp10t-ingestion-585c5dcfbb-qz9dm_jpg.rf.265736c9f773516215630c835e916e57.txt,keep,2026-01-12T18:25:00.361080
7317,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/800_jpg.rf.07af584493e7ccb454951c673df3fd9b.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/800_jpg.rf.07af584493e7ccb454951c673df3fd9b.txt,keep,2026-01-12T18:25:01.129182
7318,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/800_jpg.rf.2357748b02821db9b81514018a782df0.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/800_jpg.rf.2357748b02821db9b81514018a782df0.txt,keep,2026-01-12T18:25:01.680665
7319,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/86c633c5350a494f95b1dafc0d768415_jpg.rf.24beea98bcc7264efccd7dedea5acf64.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/86c633c5350a494f95b1dafc0d768415_jpg.rf.24beea98bcc7264efccd7dedea5acf64.txt,reject_move,2026-01-12T18:25:03.240435
7320,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/8_jpg.rf.9a653d57f36db920da516b817ef058ea.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/8_jpg.rf.9a653d57f36db920da516b817ef058ea.txt,reject_move,2026-01-12T18:25:04.016349
7321,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/9-09-00-14HTQ49CP501-1-jpg-5dhbp2ba-ingestion-585c5dcfbb-tbfh5_jpg.rf.987597ea54edac493e75b2fb6c737a3e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/9-09-00-14HTQ49CP501-1-jpg-5dhbp2ba-ingestion-585c5dcfbb-tbfh5_jpg.rf.987597ea54edac493e75b2fb6c737a3e.txt,reject_move,2026-01-12T18:25:04.856320
7322,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/9-09-00-14HTQ49CP501-1-jpg-5dhbp5cf-ingestion-585c5dcfbb-qz9dm_jpg.rf.9ac105f30d22af5efba1f618c7c2b40c.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/9-09-00-14HTQ49CP501-1-jpg-5dhbp5cf-ingestion-585c5dcfbb-qz9dm_jpg.rf.9ac105f30d22af5efba1f618c7c2b40c.txt,reject_move,2026-01-12T18:25:05.480999
7323,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/9-13-00-14MAJ12CT505-2-jpg-5dhbp3t9-ingestion-585c5dcfbb-tbfh5_jpg.rf.47f21b415cb8c5bbf617b1579e49d654.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/9-13-00-14MAJ12CT505-2-jpg-5dhbp3t9-ingestion-585c5dcfbb-tbfh5_jpg.rf.47f21b415cb8c5bbf617b1579e49d654.txt,reject_move,2026-01-12T18:25:06.408072
7324,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/9-14HTQ22CP502_17-00-jpg-5dhbp65i-ingestion-585c5dcfbb-tbfh5_jpg.rf.7aa3774529fa1ac91389c657f6c77ddd.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/9-14HTQ22CP502_17-00-jpg-5dhbp65i-ingestion-585c5dcfbb-tbfh5_jpg.rf.7aa3774529fa1ac91389c657f6c77ddd.txt,keep,2026-01-12T18:25:07.433073
7325,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/9-14HTQ49CP501_2_21-00-jpg-5dhbp7bj-ingestion-585c5dcfbb-tbfh5_jpg.rf.0daa35dec09a9e1456af3d50492e40bb.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/9-14HTQ49CP501_2_21-00-jpg-5dhbp7bj-ingestion-585c5dcfbb-tbfh5_jpg.rf.0daa35dec09a9e1456af3d50492e40bb.txt,reject_move,2026-01-12T18:25:08.216966
7326,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/9-jpg-5dhbpb5b-ingestion-585c5dcfbb-tbfh5_jpg.rf.29434000bd2ab4fabb3d831e970620c9.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/9-jpg-5dhbpb5b-ingestion-585c5dcfbb-tbfh5_jpg.rf.29434000bd2ab4fabb3d831e970620c9.txt,keep,2026-01-12T18:25:09.320945
7327,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/909e49823ac74248981d7239fe0b0eb5_jpeg_jpg.rf.017d769a6f52ec8e615b297d1c7e2aac.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/909e49823ac74248981d7239fe0b0eb5_jpeg_jpg.rf.017d769a6f52ec8e615b297d1c7e2aac.txt,reject_move,2026-01-12T18:25:10.049086
7328,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/909e49823ac74248981d7239fe0b0eb5_jpeg_jpg.rf.414426ee8b9d8c8516b4007b83808898.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/909e49823ac74248981d7239fe0b0eb5_jpeg_jpg.rf.414426ee8b9d8c8516b4007b83808898.txt,reject_move,2026-01-12T18:25:10.848466
7329,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/909e49823ac74248981d7239fe0b0eb5_jpg.rf.869215f5bfdae374496d3f4f975b77fd.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/909e49823ac74248981d7239fe0b0eb5_jpg.rf.869215f5bfdae374496d3f4f975b77fd.txt,reject_move,2026-01-12T18:25:11.656459
7330,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/96-jpg-5dhbpdbs-ingestion-585c5dcfbb-ltlqg_jpg.rf.649f82cc14e3c7d87e5692dab3e77c89.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/96-jpg-5dhbpdbs-ingestion-585c5dcfbb-ltlqg_jpg.rf.649f82cc14e3c7d87e5692dab3e77c89.txt,keep,2026-01-12T18:25:12.528975
7331,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/97-jpg-5dhbp82l-ingestion-585c5dcfbb-tbfh5_jpg.rf.2773a01f0da0ff395c54a1dba9cd8888.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/97-jpg-5dhbp82l-ingestion-585c5dcfbb-tbfh5_jpg.rf.2773a01f0da0ff395c54a1dba9cd8888.txt,keep,2026-01-12T18:25:13.448425
7332,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/99_jpeg_jpg.rf.262f3d002c17d23f4fd529918b764a5a.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/99_jpeg_jpg.rf.262f3d002c17d23f4fd529918b764a5a.txt,keep,2026-01-12T18:25:14.616420
7333,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/9_jpg.rf.9392b0e472f1f2365a099f2023530910.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/9_jpg.rf.9392b0e472f1f2365a099f2023530910.txt,reject_move,2026-01-12T18:25:15.432142
7334,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/AHPG-1_2048x_jpg.rf.8d3fc5b274ceb4e156b5d266c595cbb0.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/AHPG-1_2048x_jpg.rf.8d3fc5b274ceb4e156b5d266c595cbb0.txt,reject_move,2026-01-12T18:25:16.336153
7335,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/AHPG-1_2048x_jpg.rf.96f4561aa56676b9496f720eaa767930.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/AHPG-1_2048x_jpg.rf.96f4561aa56676b9496f720eaa767930.txt,reject_move,2026-01-12T18:25:17.032052
7336,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Analog-Water-Pressure-Gauge-with-304ss-Case_jpg.rf.93bc0c31572fbb771535ab3ae01f3369.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Analog-Water-Pressure-Gauge-with-304ss-Case_jpg.rf.93bc0c31572fbb771535ab3ae01f3369.txt,keep,2026-01-12T18:25:17.952819
7337,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Analog_Pressure_Gauges_jpg.rf.be707b66cb92084edfedae58cbda7711.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Analog_Pressure_Gauges_jpg.rf.be707b66cb92084edfedae58cbda7711.txt,reject_move,2026-01-12T18:25:18.640517
7338,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Ashcroft-Standard-1009-360_jpg.rf.9704486c466a54062e8e64e56fa125b6.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Ashcroft-Standard-1009-360_jpg.rf.9704486c466a54062e8e64e56fa125b6.txt,reject_move,2026-01-12T18:25:19.375960
7339,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Ashcroft-Standard-1009-360_jpg.rf.d8d60412a7f02c1913d2f7f8e9161587.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Ashcroft-Standard-1009-360_jpg.rf.d8d60412a7f02c1913d2f7f8e9161587.txt,reject_move,2026-01-12T18:25:19.976820
7340,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00001_jpg.rf.9d7760fdbf1c804017eaef6e285a6db0.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00001_jpg.rf.9d7760fdbf1c804017eaef6e285a6db0.txt,reject_move,2026-01-12T18:25:20.720449
7341,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00003_jpg.rf.6d8718be2fe09d8195f2d6a33b98839d.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00003_jpg.rf.6d8718be2fe09d8195f2d6a33b98839d.txt,reject_move,2026-01-12T18:25:21.424542
7342,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00017_jpg.rf.dfabd3e7b5e4dc0ea793844858652393.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00017_jpg.rf.dfabd3e7b5e4dc0ea793844858652393.txt,reject_move,2026-01-12T18:25:22.376242
7343,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00022_jpg.rf.b9a84245f68141c4067e3acda8a358db.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00022_jpg.rf.b9a84245f68141c4067e3acda8a358db.txt,keep,2026-01-12T18:25:24.976599
7344,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00027_jpg.rf.512b6202537fa935f948d2ff6d4362d5.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00027_jpg.rf.512b6202537fa935f948d2ff6d4362d5.txt,reject_move,2026-01-12T18:25:25.768546
7345,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00027_jpg.rf.70072f5b5d445f49d8bb1f2353f5c6bc.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00027_jpg.rf.70072f5b5d445f49d8bb1f2353f5c6bc.txt,reject_move,2026-01-12T18:25:26.839873
7346,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00036_jpg.rf.19fb32a1d65ea3cebe217efcbfcc82f2.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00036_jpg.rf.19fb32a1d65ea3cebe217efcbfcc82f2.txt,reject_move,2026-01-12T18:25:27.616384
7347,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00036_jpg.rf.1a0a27151bd3077acda97337fd655a1d.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00036_jpg.rf.1a0a27151bd3077acda97337fd655a1d.txt,reject_move,2026-01-12T18:25:28.520496
7348,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00036_jpg.rf.308a37d5100eb04735b5b4e3d5a8ec86.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00036_jpg.rf.308a37d5100eb04735b5b4e3d5a8ec86.txt,reject_move,2026-01-12T18:25:29.336011
7349,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00036_jpg.rf.4d831ef943b6c9e6239bd758e1d452fd.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00036_jpg.rf.4d831ef943b6c9e6239bd758e1d452fd.txt,reject_move,2026-01-12T18:25:30.336000
7350,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00036_jpg.rf.750578c815bfb50331d096297d5c4c74.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00036_jpg.rf.750578c815bfb50331d096297d5c4c74.txt,reject_move,2026-01-12T18:25:31.623885
7351,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00046_jpg.rf.1f5ee40cfc276c631bf4decc354b52c4.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00046_jpg.rf.1f5ee40cfc276c631bf4decc354b52c4.txt,keep,2026-01-12T18:25:32.616614
7352,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00046_jpg.rf.6daa7c79031f3389420abfff83882ca2.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00046_jpg.rf.6daa7c79031f3389420abfff83882ca2.txt,keep,2026-01-12T18:25:33.439652
7353,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00046_jpg.rf.9f33d3a9794874be70b696fc5aa9b6f1.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00046_jpg.rf.9f33d3a9794874be70b696fc5aa9b6f1.txt,keep,2026-01-12T18:25:34.464475
7354,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00046_jpg.rf.b952ac92a561aa510cdb007d73e84c6f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00046_jpg.rf.b952ac92a561aa510cdb007d73e84c6f.txt,keep,2026-01-12T18:25:35.263923
7355,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00046_jpg.rf.d5de9eef411efc1e8eeff1d4db068804.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00046_jpg.rf.d5de9eef411efc1e8eeff1d4db068804.txt,keep,2026-01-12T18:25:36.311865
7356,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00047_jpg.rf.2903b70236573a39d5e5d4d1b4e497d4.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00047_jpg.rf.2903b70236573a39d5e5d4d1b4e497d4.txt,reject_move,2026-01-12T18:25:37.408366
7357,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00047_jpg.rf.3eb91bfe9659cdb619ff12e698e5e788.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00047_jpg.rf.3eb91bfe9659cdb619ff12e698e5e788.txt,reject_move,2026-01-12T18:25:38.544369
7358,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00047_jpg.rf.f7f42b6c86e082a861181312df69de95.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00047_jpg.rf.f7f42b6c86e082a861181312df69de95.txt,reject_move,2026-01-12T18:25:39.712002
7359,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00051_jpg.rf.3a3e41c437e71ce4abad2d9d4acfafd0.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00051_jpg.rf.3a3e41c437e71ce4abad2d9d4acfafd0.txt,keep,2026-01-12T18:25:40.823572
7360,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00051_jpg.rf.6e2ca2f07fc9dc5a2c3a9250d1c8ce12.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00051_jpg.rf.6e2ca2f07fc9dc5a2c3a9250d1c8ce12.txt,keep,2026-01-12T18:25:41.911453
7361,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/images/Gauge_00051_jpg.rf.b3e744b82248f9d2031f1f2f43e19be9.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/valid/labels/Gauge_00051_jpg.rf.b3e744b82248f9d2031f1f2f43e19be9.txt,keep,2026-01-12T18:25:42.903436
7362,valid,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/images/Gauge_00053_jpg.rf.928b886f4cf7f630e7a8df4d8bec263f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/valid/labels/Gauge_00053_jpg.rf.928b886f4cf7f630e7a8df4d8bec263f.txt,reject_move,2026-01-12T18:25:45.312039
